单词,词向量,近似top20 
forum,"[ 0.05442695  0.17774491 -0.14714025  0.02634799  0.01734623  0.03430208
  0.40647623  0.22161907 -0.15583394  0.16568005 -0.16086644 -0.12160688
  0.06055816 -0.3069663  -0.10039746  0.06932923  0.0395051  -0.15544048
  0.20638938  0.24229181  0.18965763 -0.01681169  0.10447431 -0.20182142
 -0.47703496  0.18834636 -0.07867658 -0.20685337  0.37572563 -0.02411146
 -0.11833425  0.4020139   0.06936313  0.04713265  0.2663764  -0.33263123
 -0.1982282   0.13460006 -0.17039822 -0.02691467  0.07936212  0.21948814
  0.2350652  -0.10514236  0.04165011 -0.011864    0.18925577  0.30095536
 -0.20010003  0.25793132]","['united', 'progress', '50', 'responsibility', 'attended', 'agreed', 'basis', 'complete', 'aircraft', 'carried', 'repeatedly', 'press', 'failed', 'laws', 'department', 'political', 'late', 'election', 'common', 'peace']"
parties,"[-0.14823571  0.27902204  0.20483644 -0.02330856  0.0788282  -0.07158617
 -0.07415945 -0.25270987  0.38325557  0.27510107 -0.06919773  0.04619104
 -0.24172595 -0.10736713  0.2730518  -0.0244184  -0.1339969  -0.4400946
  0.12821698 -0.2248241   0.01282884 -0.05038451  0.15803568 -0.21325058
 -0.14119643 -0.06097854 -0.01041847  0.05550522 -0.28563574  0.02885149
  0.10201769  0.18945532 -0.0900981   0.02915225 -0.07395723 -0.21754843
  0.2464444   0.09327052  0.14461517 -0.01900547  0.36483252 -0.29991278
 -0.08136363 -0.05715361  0.10225092 -0.13970791 -0.21579641 -0.46225896
  0.03287329 -0.34597307]","['resolutely', 'reason', 'safeguarding', 'needs', 'failed', 'developing', 'correct', 'korea', 'economy', 'generation', 'among', 'financial', 'exist', 'factors', 'workers', 'principle', 'zemin', 'overseas', 'allowed', 'every']"
especially,"[-0.21227777 -0.1243632   0.04602773 -0.07687394 -0.11411893 -0.17121623
  0.11874442  0.21495546 -0.05611593  0.0097203   0.08867929  0.28133103
 -0.09863478 -0.18500417  0.16624719  0.03157354 -0.09044102 -0.19158752
 -0.04002105 -0.40544    -0.14111601  0.14667368  0.21302086  0.04161161
  0.03737843 -0.00997664 -0.16664654 -0.17168257 -0.19131444 -0.14096203
  0.03296584 -0.23207459  0.21732113  0.1560548  -0.00257008  0.18994974
  0.2096737  -0.0402653  -0.08050694  0.25848815 -0.04099859 -0.10784337
  0.49483454 -0.04904782 -0.12005462 -0.00869219  0.18822517 -0.25560153
 -0.3782338  -0.05734015]","['global', 'failed', 'operation', 'addition', 'socialist', 'efforts', 'financial', 'political', 'challenges', 'best', 'among', 'ago', 'facilities', 'overall', 'modernization', 'command', 'high', 'stressed', 'province', 'network']"
east,"[-0.19448912 -0.04028888 -0.10112058 -0.19150907 -0.1366484  -0.0006786
 -0.2946881   0.31449088 -0.21581817  0.17536664  0.20705351 -0.1670732
  0.08504678 -0.23361598  0.33316842  0.27549723  0.00815516 -0.35682377
 -0.19928594  0.19684686  0.43269122 -0.21941763  0.14923328  0.04023222
  0.2613257  -0.14926228  0.05556428 -0.2609425   0.14502424  0.08731916
  0.23571011  0.1559539   0.21871223 -0.20885776  0.12055241 -0.27720916
 -0.13270682 -0.06808674 -0.33857056 -0.38656703  0.07669738  0.07917365
  0.24559934 -0.08159111  0.03301797  0.08148809 -0.14533165  0.0131815
  0.10078254 -0.04484282]","['building', 'stressed', 'sides', 'added', 'objective', 'members', 'failed', 'constitution', 'go', 'department', 'always', 'bush', 'strengthening', 'jiang', 'struggle', 'territory', 'peace', 'ethnic', 'committees', 'study']"
nuclear,"[-0.0018905  -0.6241039  -0.08556636 -0.32544667 -0.14548777  0.2427939
  0.3408822  -0.1385494  -0.02123313  0.05992403 -0.02908237  0.27947158
 -0.45568588  0.24335225  0.00675111 -0.08580551  0.29049623 -0.09533428
 -0.14870621  0.00134677 -0.37786716 -0.5277255  -0.12258771  0.23378277
 -0.00624265  0.04086842  0.271099   -0.00513726  0.30246106  0.09442621
 -0.2654704  -0.14978957  0.13198656 -0.27691466  0.48691693  0.25572604
  0.16500106 -0.25969198 -0.1554066   0.2530419  -0.08804773 -0.07403529
 -0.01399188  0.22676048 -0.00728901  0.04042999 -0.07073478  0.066413
  0.40452877 -0.46243536]","['failed', 'although', 'years', 'zhu', 'prc', 'products', 'must', 'clear', 'unity', 'efforts', 'european', 'nearly', 'promoting', 'around', 'respect', 'series', 'operation', 'responsible', 'struggle', 'cultural']"
regard,"[-0.29737556 -0.03315973 -0.06734449  0.08397312 -0.08648374 -0.07277378
 -0.00298747 -0.18130407 -0.05592679  0.05413296  0.23249073 -0.20869723
 -0.0378533   0.0858426  -0.04870806 -0.06722448 -0.14376268 -0.15601261
 -0.04458002  0.07404769  0.16474806 -0.16527075 -0.26986668 -0.25600064
  0.20922598  0.04832942 -0.08094135  0.06231125  0.09992396  0.14482285
  0.09895882 -0.06605598  0.18604967 -0.03957449  0.2754064  -0.15689719
  0.12574041  0.07592549  0.2341478  -0.24202687 -0.28369698  0.14589739
 -0.0954081   0.00861199 -0.27696976 -0.11397746  0.18610547  0.033213
 -0.10977383  0.32523397]","['failed', 'ministry', 'department', 'remain', 'network', 'systems', 'political', 'units', 'reason', 'motherland', 'plane', 'year', 'guarantee', 'committees', 'back', 'united', 'chinese', 'complete', 'china', 'dialogue']"
series,"[ 0.5198707   0.4508574  -0.04078503 -0.1697106   0.251894    0.27795514
 -0.16184174  0.34124163 -0.3490011   0.01683788 -0.19025548 -0.13536693
 -0.09962571  0.03684175  0.00149471 -0.23117977  0.04662485  0.2036729
 -0.15019326  0.00386671  0.01793349 -0.04187641 -0.09368047 -0.20446746
 -0.15023556 -0.27828178  0.28535077  0.04875431  0.3048434   0.21261506
 -0.14746822  0.04952336  0.22893299 -0.06891743 -0.1936037  -0.26216373
  0.21467718  0.1609044   0.4004462  -0.0912161   0.1244279  -0.26795843
  0.10318329  0.52569926  0.13000232 -0.02378808  0.25603625 -0.02989556
  0.18436965 -0.2975279 ]","['constitution', 'allround', 'attended', 'failed', 'high', '50', 'ensure', 'law', 'tremendous', 'guidance', 'taking', 'maintaining', 'asked', 'adopted', 'zemin', 'development', 'direction', 'structural', 'although', 'develop']"
global,"[ 0.0603613  -0.39861086 -0.14934462  0.10843903 -0.2030676   0.37337878
  0.06283148 -0.01784717  0.0244042   0.1774363   0.30199677 -0.21731444
  0.30666587 -0.02883407 -0.20871593 -0.13085653  0.2294209   0.03722033
  0.00429325  0.01399055 -0.03716903 -0.16319801 -0.26530144 -0.22517636
  0.33002046 -0.1215597   0.00867976  0.22631654  0.0118601  -0.00381441
 -0.27355167 -0.09118652  0.28154793 -0.2124777   0.28888407 -0.26874694
  0.04108898 -0.10781781 -0.39378455 -0.17161015  0.05881755 -0.07571226
 -0.16962056 -0.04963683  0.19604443  0.16933702  0.04052991 -0.17873569
  0.10707755 -0.10909016]","['failed', 'stresses', 'leadership', 'shuibian', 'today', 'side', 'building', 'european', 'rural', 'natural', 'conditions', 'hopes', 'constitution', 'bush', 'effectively', 'made', 'september', 'opinions', 'exchanges', 'plane']"
concern,"[-0.03828046  0.0410868   0.16616097  0.10297709 -0.27075958 -0.04618022
 -0.04443071  0.31856665  0.00491323 -0.06456577 -0.04141373  0.2544423
  0.05676728 -0.08822536  0.12945849  0.18584958 -0.04553548  0.01809771
  0.0042765   0.21871442  0.00430993 -0.04553907  0.18964939 -0.23584636
 -0.03439049 -0.00222801 -0.07668173 -0.2773759  -0.11691921  0.00174867
 -0.05581655  0.11842775  0.23242666  0.26575693 -0.20042817  0.16873865
 -0.1386529  -0.17508534  0.00710405  0.20945619 -0.05153118 -0.16625063
  0.22649664 -0.0754592   0.10105643  0.12116253  0.07874552 -0.15169251
 -0.33293042 -0.10925806]","['operation', 'let', 'parties', 'addition', 'efforts', 'failed', 'defense', 'among', 'largescale', 'overall', 'united', 'zemin', 'issues', 'economic', 'level', 'reason', 'human', '12', 'developing', 'understanding']"
small,"[ 0.0835983   0.04341517 -0.07934241  0.03613529  0.14151059 -0.03918318
  0.21831037 -0.50069344  0.1970774   0.01637399  0.15695646  0.08669963
 -0.3849866   0.21008419  0.33596134  0.1167067   0.0115753  -0.0458743
 -0.299048   -0.28549293  0.45716432  0.0747526   0.19505753  0.08805165
 -0.21490522  0.11568999  0.19372028 -0.01865457 -0.3884479   0.09952877
  0.14466362 -0.08046976  0.46895748 -0.03281325  0.12019899 -0.18907775
 -0.00313882  0.2777781   0.04812708  0.20791695  0.09425496  0.10623142
 -0.20180395  0.07511119 -0.19923763 -0.02101974 -0.5738788   0.2610269
  0.00295016 -0.2314027 ]","['clear', 'wish', 'program', 'operation', 'socialism', 'impact', 'failed', 'needs', 'talks', 'department', 'mutual', 'resolutely', 'guiding', 'responsible', 'facts', 'improve', 'present', 'every', 'even', 'properly']"
competition,"[ 0.12990376 -0.1316535  -0.18240939 -0.0872439   0.1166635   0.15978096
  0.37572393 -0.11883642  0.06692388  0.03600404  0.26188865  0.1954042
  0.00183145  0.06953741 -0.48443136  0.12646158  0.0970843  -0.05819421
 -0.10820129  0.0052608  -0.26591155  0.14461759 -0.31851134 -0.24102129
  0.07532815 -0.19795631 -0.00773868  0.05944513  0.00078912  0.03285662
 -0.02873249  0.00441592 -0.2861282   0.03110999  0.05289142 -0.16065317
  0.04772061  0.37072346 -0.27190885  0.04673303  0.40661067 -0.02572195
 -0.08170082  0.2710964   0.1386169  -0.2891779  -0.17330213  0.13088274
  0.02093219 -0.10366489]","['responsible', 'failed', 'part', 'committees', 'carrying', 'develop', 'power', 'allowed', 'aircraft', 'used', 'overseas', 'european', 'words', 'made', 'across', 'investment', 'political', 'hopes', 'component', 'came']"
business,"[-0.29218996 -0.11200464 -0.2402343   0.01564418  0.14213064  0.00469164
  0.1038117   0.17961146 -0.05805429  0.09316191  0.1574356   0.2815925
 -0.22686638  0.29698223  0.23554562  0.07145165 -0.04313251 -0.09709641
  0.18525101  0.11283905  0.0599398   0.00568278  0.23596996  0.13157882
 -0.19282097  0.08596948 -0.07380962  0.0028987  -0.08796292  0.10333344
  0.02527745  0.11706401  0.08678763 -0.33706734 -0.25979215  0.04158553
 -0.23399714  0.39568523  0.31651548  0.17918882 -0.06867796  0.04586161
  0.03686865  0.5204736   0.22565703 -0.138678    0.5958737   0.12322568
  0.17963931 -0.20939325]","['modernization', 'organization', 'failed', 'operation', 'brought', 'always', 'korea', 'agreed', 'sides', 'policies', 'media', 'young', 'growth', 'member', 'although', 'united', 'education', 'attitude', 'factors', 'world']"
bring,"[-0.17502122  0.2198291   0.16729453  0.22999103  0.2336784   0.126712
  0.1201018  -0.23208149  0.25737402  0.0821327   0.14862956 -0.05790801
 -0.1146991  -0.18134257  0.19048022 -0.3056783   0.01724201  0.44294494
 -0.21817099 -0.02823013 -0.41171345 -0.2738917  -0.23903076  0.1506441
 -0.29407057  0.36497575 -0.06233901 -0.02942217 -0.02596336  0.22031797
  0.2704512  -0.21979393  0.18655913 -0.13907908 -0.06927747  0.15191409
 -0.13225454  0.03918022 -0.01847435 -0.1177825   0.00073288 -0.10979058
 -0.18109873  0.17269121  0.01937205  0.10007986  0.02836248 -0.27652624
 -0.13484865 -0.08485414]","['ability', 'failed', 'young', 'deputy', 'funds', 'promoting', 'principle', 'responsible', 'well', 'department', 'zemin', 'modernization', 'year', 'form', 'assistance', 'thanks', 'speed', 'resolutely', 'greater', 'structure']"
1,"[ 0.22902831  0.05806095 -0.39442495  0.35831818 -0.18991032  0.35718587
  0.02357966 -0.11643061  0.11043178 -0.23525952 -0.3094234   0.11262001
  0.35833177 -0.37839356  0.00288268  0.22556628 -0.35993633 -0.22950684
  0.18279542  0.13180622 -0.05152071  0.16796221 -0.18779263 -0.15849052
 -0.39754546  0.3233998   0.23994532 -0.31523162 -0.12737371 -0.22573186
 -0.57154953  0.27931547  0.3295687  -0.10381392  0.2240982   0.23213631
 -0.2941346  -0.02720634 -0.00905053  0.19870302  0.2640264  -0.45605016
  0.12705058  0.28554913 -0.25837964  0.05767476 -0.27932635  0.48954907
 -0.10427523  0.27566746]","['developed', 'laws', 'resolution', 'socalled', 'deputies', 'united', 'july', 'failed', 'accordance', 'understanding', 'strengthening', 'meet', 'prime', 'particularly', 'basis', 'personnel', 'socialist', 'opportunities', 'continued', 'repeatedly']"
2000,"[ 0.27834496 -0.25620204  0.33014262  0.2630408   0.2794862  -0.11228194
  0.03614222  0.2487666   0.26779723  0.07606391  0.27879813 -0.12603211
  0.24436614  0.28765306  0.13016526  0.1527285  -0.11536696 -0.09311995
  0.06041015  0.23590116 -0.07701003 -0.08148664 -0.2878116  -0.00677419
  0.01335469  0.10299472 -0.395866   -0.10313008  0.1244569   0.10560045
 -0.29857653  0.01143218 -0.05412237 -0.04496416 -0.34239164  0.00788662
 -0.05564484  0.07551467  0.02045714 -0.2198876   0.35222816  0.07895699
  0.0498695   0.32240853 -0.07682239  0.13317871 -0.04124721  0.34355918
 -0.07880621  0.02793558]","['used', 'tang', 'failed', 'special', 'motherland', 'pressure', 'entered', 'developed', 'zemin', 'funds', 'basis', 'peace', 'caused', 'political', 'current', 'shuibian', 'moreover', 'rate', 'addition', 'nmd']"
july,"[-0.29185554  0.11950769 -0.02138091  0.27616957 -0.23026149  0.23900701
  0.09588306  0.1892847   0.04936308  0.11308274  0.11258661 -0.4006106
  0.23995712 -0.3538085  -0.02535927  0.099935    0.09113239 -0.20228364
  0.21554959 -0.19740655  0.3564135   0.30746737  0.35546464 -0.02563864
 -0.19153173  0.09862733 -0.2205128  -0.16807616 -0.2758485  -0.12391143
 -0.01057746  0.19796023 -0.31797785  0.11422846 -0.4203955  -0.03037128
 -0.05109635  0.09030076  0.21982542 -0.37977055  0.02383583 -0.18565793
 -0.15136366  0.06488174 -0.2422693  -0.14084888 -0.05505174 -0.25335687
 -0.0442603  -0.30613384]","['financial', 'internal', 'overseas', 'island', 'real', 'united', 'back', 'member', 'failed', 'measures', 'common', 'npc', 'korea', 'developing', 'stressed', 'resolutely', 'among', 'department', 'cult', 'status']"
reports,"[ 0.21072727 -0.32141712  0.27043954 -0.05108752  0.15051724 -0.07937703
  0.18698727  0.26152346  0.1050791  -0.14112672 -0.18419419  0.3466641
  0.30156374 -0.09992623  0.2153794   0.12762743 -0.1152252  -0.0052645
  0.14371589  0.21831195  0.17456283  0.30112723  0.06737337 -0.12496332
 -0.24410005  0.10358775  0.01420121  0.0940401   0.21618195 -0.4877554
 -0.2250999  -0.15310611  0.09879603 -0.0604619  -0.02221084  0.4317167
  0.02607234 -0.1130955  -0.12168518  0.12504856 -0.06518225 -0.16910952
 -0.03878637  0.01158866 -0.09366786  0.09242532 -0.14300697  0.01875884
 -0.04109845  0.10450528]","['failed', 'global', 'role', 'power', 'sound', 'overall', 'efforts', 'peninsula', 'land', 'advanced', 'province', 'existing', 'financial', 'election', 'industrial', 'socialist', 'operation', 'began', 'amount', 'developing']"
taken,"[-0.03129223 -0.17300004 -0.44338197  0.17764056  0.30018258  0.19435981
 -0.03253385  0.27912188  0.260447    0.06062768  0.03073867  0.02619385
 -0.08590806 -0.10919416 -0.03959344 -0.45160845 -0.1976272   0.03291192
  0.08524282 -0.12293196  0.3315517  -0.22396895  0.18810898  0.13975243
 -0.12713765 -0.12551291 -0.09272753 -0.02657199 -0.01254936  0.13743575
  0.25974423 -0.10195374 -0.07662303  0.1680052   0.05559311 -0.08744429
  0.12094586  0.3667658  -0.2897926   0.10082112  0.27851674  0.17276841
  0.07722181 -0.00132028 -0.18523486  0.0447346  -0.04550402 -0.16566262
 -0.31164637 -0.38547724]","['resolutely', 'failed', 'situation', 'department', 'promote', 'sides', 'training', 'another', '3', 'laid', 'responsible', 'present', 'put', 'constitution', 'seen', 'reunification', 'education', 'carried', 'high', 'implement']"
face,"[ 0.13361414  0.15168582  0.10085072  0.01322531  0.25004828  0.25763646
  0.18666957 -0.1777438  -0.03112445  0.10169524 -0.02177152  0.04454005
 -0.32679564 -0.18948492 -0.19903408  0.2602584  -0.19441149  0.14786208
 -0.30451003  0.21025063 -0.191845    0.20883237 -0.0955443  -0.06826808
 -0.02510884 -0.10144027  0.20636898 -0.03865484  0.01396633 -0.37372762
 -0.08025436 -0.24761708 -0.11930914  0.2510025  -0.18288814  0.09596954
 -0.13501112  0.07909005 -0.2897807   0.09520017 -0.15531869 -0.05176339
 -0.01360601  0.24989818  0.179373    0.3060436   0.279831    0.23706734
 -0.03808282 -0.1761743 ]","['power', 'failed', 'although', 'situation', 'workers', 'united', 'province', 'overall', 'clear', 'internal', 'historic', 'rights', 'questions', 'motherland', 'responsible', 'development', 'view', 'trust', 'political', 'program']"
within,"[-0.00667498 -0.01941197  0.28415298 -0.21901017 -0.12597063 -0.05113939
 -0.10236622 -0.10812659  0.07606621 -0.08663531 -0.00750971  0.01324777
  0.17612524  0.27025828  0.01422475  0.1607937   0.20901908 -0.14246163
  0.01133568 -0.16210376  0.04012424 -0.26726913 -0.02060075 -0.05284497
  0.15726009 -0.0841074   0.10413279 -0.08561862  0.34372392 -0.37588292
 -0.26284853  0.12049016 -0.06510022  0.00886811  0.0368301   0.3097343
 -0.41207647  0.19779024  0.3327761  -0.06023656 -0.00455032 -0.10883509
  0.2542899  -0.40511498  0.05519623 -0.04724693  0.14654644 -0.12084673
  0.20458236  0.12337123]","['failed', 'began', '12', 'press', 'minister', 'south', 'even', 'israel', 'let', 'future', 'sound', 'production', 'actually', 'understanding', 'back', 'zemin', 'relationship', 'cult', 'united', 'say']"
met,"[ 0.11476552  0.1287273   0.4127373   0.30991283  0.1614482   0.01919382
  0.2038345   0.22521746 -0.157224   -0.2560478  -0.00884995  0.29037732
  0.02060384 -0.12453114 -0.13333021  0.17984334  0.11405875 -0.33216566
  0.18567042 -0.3297171  -0.24160576 -0.0871338   0.10358981  0.08840291
  0.13248363  0.01448158 -0.32444513  0.12396225  0.16526529  0.0553643
  0.14500296  0.3265216   0.00339704 -0.03121009 -0.19687444  0.20539746
 -0.24662721 -0.11679576 -0.40966472  0.19627886  0.3089964  -0.01688967
 -0.28527424  0.23723455 -0.234863   -0.38854784  0.01401942  0.23372786
  0.03139405 -0.17978297]","['used', 'failed', 'historic', 'fully', 'structure', 'ability', 'evil', 'joint', 'quite', 'economic', 'part', 'could', 'seek', 'go', 'necessary', 'nmd', 'see', 'manner', 'view', '12']"
half,"[-0.05580907 -0.15846846  0.00572325  0.14901091 -0.04121865  0.14923893
  0.41960642 -0.3137637   0.37165084  0.06148407  0.08634528 -0.03483608
 -0.38650757  0.21421346 -0.07542139 -0.09009954 -0.2814705  -0.0244169
  0.29772782 -0.31732795 -0.1094538   0.11134055 -0.1552986  -0.09677228
 -0.01635157  0.11625092 -0.06121176 -0.25312576  0.21933205  0.06384627
  0.19856352  0.33149546 -0.18396762 -0.0686234  -0.02012447  0.5669847
 -0.12987496  0.17830572 -0.15958849  0.0168976   0.14213105 -0.17616095
 -0.16903043 -0.27022585  0.18545821  0.01943286 -0.04203625  0.01742205
 -0.0361146  -0.01181435]","['responsible', 'importance', 'failed', 'internal', 'motherland', 'uphold', 'systems', 'fine', 'developing', 'ability', 'fully', 'best', 'long', 'center', 'representative', 'workers', 'positive', 'requirements', 'lies', 'theory']"
